   23.420759,   -3.031788
   20.649508,   -8.743434
   17.496391,  -12.803984
   15.164494,  -14.584983
   11.459401,  -14.268532
    4.504928,  -11.719587
   -4.768188,   -7.377194
  -12.641973,   -1.469572
  -15.807519,    5.498276
  -16.386921,   10.406574
  -18.315500,   10.554734
  -21.327227,    6.838379
  -25.500435,    0.695857
  -33.386768,   -6.614280
  -42.329021,  -11.626258
  -46.176163,  -12.674160
  -45.503426,  -13.460063
  -44.942657,  -16.364143
  -44.479530,  -17.991198
  -41.759041,  -15.958920
  -37.244659,  -13.792144
  -33.024338,  -16.138340
  -30.435904,  -22.993265
  -29.730160,  -30.697422
  -29.613144,  -35.870148
  -26.698721,  -35.353523
  -19.069656,  -27.171825
  -10.940980,  -15.478262
   -7.810815,   -7.481743
   -8.085182,   -4.032640
   -6.658436,   -0.960449
   -3.667130,    2.451109
   -2.948725,    3.627378
   -4.782648,    2.673944
   -5.817229,    2.260730
   -5.123827,    2.411173
   -5.170944,    0.447040
   -6.146047,   -3.451250
   -5.140553,   -6.265523
   -2.630157,   -8.254249
   -3.273411,  -12.699733
   -8.342037,  -19.477531
  -13.000206,  -24.303068
  -13.142721,  -24.948427
  -11.212757,  -24.860689
  -11.754620,  -27.422161
  -14.553802,  -30.448009
  -18.344263,  -33.080051
  -24.599657,  -38.818497
  -30.662460,  -44.676521
  -31.056787,  -43.805920
  -28.306564,  -39.750557
  -27.897774,  -38.535450
  -27.877296,  -35.790043
  -25.723740,  -28.126171
  -24.398525,  -21.273952
  -25.389769,  -18.137171
  -26.860043,  -15.543627
  -28.425428,  -13.877515
  -30.191111,  -15.893992
  -30.889219,  -19.273472
  -31.105042,  -20.558187
  -33.302368,  -20.825371
  -36.106144,  -20.506422
  -34.846832,  -16.727461
  -29.794132,  -10.188886
  -25.970474,   -5.530126
  -24.296808,   -4.308677
  -21.441025,   -4.553022
  -17.178471,   -4.123100
  -14.655790,   -2.212787
  -14.442994,    0.065743
  -13.965536,    2.270728
  -13.132250,    5.361870
  -14.069042,    8.259048
  -15.096005,    9.523419
  -13.528812,   10.249869
  -11.612167,   10.965649
  -11.376287,   10.881705
  -10.463683,   10.080735
   -7.917906,    8.318229
   -6.048018,    5.316203
   -6.398447,    2.595793
   -9.302389,    0.776749
  -14.027044,   -2.189539
  -17.645662,   -7.166649
  -17.419987,  -10.963849
  -13.616729,   -9.223162
   -9.087297,   -2.577693
   -7.412576,    2.133158
   -9.824101,   -0.048286
  -13.597716,   -6.544282
  -15.452340,  -12.605192
  -15.478593,  -16.798063
  -15.856112,  -19.104801
  -16.681007,  -18.576256
  -16.213110,  -15.391889
  -14.949408,  -11.931414
  -14.792495,   -8.902217
  -15.431851,   -4.460223
  -15.563355,    1.288859
  -14.921755,    6.447119
  -13.332092,   10.636952
   -9.837761,   14.431695
   -3.907073,   18.776541
    2.580517,   24.686230
    7.231831,   30.951635
   10.430864,   34.631855
   13.216633,   34.371998
   15.523834,   31.329285
   18.092577,   27.394239
   21.009480,   23.763582
   22.802742,   21.577862
   24.324829,   22.308508
   27.659969,   25.467455
   31.026821,   28.073877
   31.654078,   28.706879
   31.174923,   29.276890
   32.352375,   31.182699
   34.396961,   32.849171
   35.421860,   32.764042
   35.490231,   32.647251
   35.373402,   35.330868
   35.281281,   40.681423
   34.821293,   45.610794
   33.684746,   47.899487
   33.088417,   48.767570
   33.970219,   50.233074
   35.189861,   51.977066
   36.879471,   53.493137
   39.569939,   54.547726
   40.288174,   52.767227
   37.842964,   47.051670
   35.556526,   39.800812
   34.134876,   32.728123
   31.677931,   26.643454
   28.763899,   22.867971
   26.584429,   20.818279
   25.339846,   18.944012
   24.598068,   16.895046
   22.360588,   14.087008
   18.322245,   10.393230
   15.182924,    7.174179
   12.511920,    4.309556
    7.100665,   -0.095733
    0.574431,   -6.052352
   -2.345398,  -11.048001
   -1.524043,  -12.395932
   -0.067930,   -9.060123
    1.219896,   -2.401674
    2.324132,    5.363799
    1.369012,   13.527059
   -1.908266,   21.151285
   -4.660924,   24.894432
   -4.967412,   23.841570
   -3.304165,   22.607880
   -1.360437,   23.929008
   -1.090609,   25.408611
   -1.982365,   26.922916
   -1.477296,   30.823019
    0.476759,   34.990883
    2.033828,   35.752552
    2.445210,   33.945656
    0.814625,   31.328608
   -3.088799,   26.769106
   -6.589933,   19.766735
   -7.826034,   12.834445
   -8.658571,    8.504765
  -10.680251,    6.459647
  -12.662601,    4.464882
  -12.679933,    1.915727
   -9.577555,    1.007052
   -4.494389,    2.031608
   -0.899242,    1.598629
    0.720439,   -0.194140
    3.205840,    1.086731
    5.599384,    5.306880
    4.701216,    9.008866
    1.669204,   12.899961
   -0.693307,   18.401583
   -1.580881,   23.159422
   -1.182307,   24.387964
   -1.113461,   21.870991
   -2.717272,   17.626783
   -4.099340,   12.774769
   -3.145055,    5.899227
   -1.273302,   -2.695091
   -1.515521,   -9.956266
   -4.245770,  -14.606699
   -6.335774,  -17.233707
   -5.455962,  -18.239553
   -2.971468,  -18.331028
   -1.343859,  -18.241362
   -2.001373,  -18.886080
   -5.464974,  -21.729736
  -10.393770,  -26.793354
  -13.758295,  -32.459599
  -13.795849,  -37.547798
  -11.185136,  -40.948402
   -7.248369,  -41.175396
   -4.090370,  -38.914886
   -4.479724,  -37.501038
   -7.375402,  -38.633766
   -8.127234,  -39.890865
   -5.815915,  -38.135151
   -4.197053,  -33.186962
   -4.668991,  -26.272226
   -4.305771,  -18.159225
   -2.586487,  -12.293551
   -3.998663,  -13.132976
   -9.560620,  -17.122997
  -14.193913,  -16.631966
  -16.115021,  -13.369554
  -17.582325,  -13.468359
  -17.996511,  -15.726803
  -16.828697,  -16.922163
  -16.578089,  -17.465120
  -17.502129,  -17.294878
  -17.618202,  -16.257212
  -17.244219,  -15.188313
  -17.434286,  -13.110215
  -17.591196,   -9.880399
  -17.265358,   -8.379572
  -16.233080,   -9.012143
  -13.099189,   -7.926529
   -8.082361,   -3.821586
   -4.393826,   -1.038384
   -2.221155,   -2.208334
    2.067409,   -4.098179
    7.175221,   -4.885795
    8.659667,   -5.530311
    8.524885,   -3.855896
    9.820757,   -0.396182
    9.964732,   -2.095155
    8.874807,   -9.862080
    9.960049,  -17.043018
   11.889902,  -21.788879
   12.227042,  -25.550838
   12.564353,  -25.956354
   13.765279,  -21.441298
   14.975453,  -14.522903
   16.352734,   -7.750733
   17.248857,   -1.725011
   16.288506,    4.073792
   14.088401,    9.494105
   11.973725,   13.116802
   10.269571,   15.896141
    9.617573,   21.566393
   10.912211,   30.136663
   13.815883,   37.438702
   16.985023,   42.397011
   18.956364,   47.023857
   19.468199,   50.851135
   19.954582,   51.988087
   20.708138,   50.531281
   20.260260,   48.434315
   19.222153,   48.556126
   19.891064,   51.412411
   22.166044,   52.928997
   24.284925,   50.499210
   25.919445,   47.389263
   27.794935,   46.239128
   29.646496,   44.944717
   29.834284,   41.813938
   26.978262,   37.708382
   21.998024,   33.245964
   18.237572,   29.428087
   18.632767,   27.887794
   22.622540,   27.348936
   27.094109,   25.214659
   29.798939,   22.856087
   30.325151,   22.934093
   29.246651,   24.007236
   27.664440,   23.399424
   26.653599,   21.935568
   27.046671,   22.309942
   28.984623,   25.030903
   30.619247,   28.092571
   29.615549,   30.443882
   26.972900,   33.418129
   25.927788,   37.598873
   27.075539,   41.317631
   28.612562,   43.172882
   30.061954,   42.807384
   31.692329,   39.745174
   32.347645,   34.672520
   31.036880,   29.826151
   28.627373,   25.876463
   26.203333,   21.982019
   23.757326,   19.245831
   21.366346,   19.329739
   19.592455,   21.141750
   18.390049,   23.228621
   17.118073,   25.864998
   15.309500,   27.952114
   13.016291,   27.022221
   10.800025,   23.376343
    9.355948,   19.549225
    9.374400,   16.468285
   11.149254,   13.157311
   14.285411,    9.820853
   18.658447,    9.530154
   23.694363,   13.827318
   27.217062,   18.198507
   28.634020,   18.219526
   30.061518,   16.575338
   31.659197,   16.553598
   31.490429,   15.284403
   30.039106,   10.442542
   29.231607,    5.432937
   29.437714,    3.048071
   30.666803,    2.740326
   32.965439,    5.665175
   35.075481,   13.058994
   35.614819,   21.146780
   34.148655,   25.386654
   30.567890,   25.507978
   26.083054,   23.257940
   23.134762,   21.091352
   21.621716,   21.012569
   18.559998,   20.797396
   13.332704,   17.357727
    8.855206,   13.106948
    6.645960,   11.866421
    5.275720,   12.572029
    3.903164,   12.388381
    3.492867,   11.893819
    4.089501,   13.475825
    4.019315,   16.244881
    3.065803,   16.227173
    2.766315,   11.612209
    2.736544,    4.430482
    2.525893,   -1.319493
    4.545406,   -2.409272
    7.813558,   -1.236505
    7.104860,   -3.581048
    3.694324,   -8.255476
    3.819499,   -8.956939
    6.417905,   -6.535772
    6.444344,   -6.957657
    5.165506,   -9.870975
    6.068518,  -10.190046
    7.924219,   -6.857610
    8.607516,   -2.468743
    8.980165,    1.433145
    9.905462,    4.307248
   11.022814,    5.545303
   12.879295,    5.321322
   15.497165,    4.198802
   16.778622,    2.345681
   15.600527,    0.563625
   12.697417,    0.113497
    8.512904,    0.639712
    4.520432,    0.485332
    3.108195,   -1.036631
    3.462976,   -3.258174
    2.811102,   -4.879567
    1.639956,   -4.375008
    2.521080,   -1.270412
    5.021539,    2.888730
    6.085278,    6.377924
    4.880909,    9.365817
    3.747375,   12.444932
    4.385507,   15.308284
    6.157530,   18.388901
    7.851235,   21.922327
    8.911172,   23.861919
    9.448447,   23.357410
    9.884329,   22.328836
   10.144509,   20.062252
    9.748863,   13.554979
    9.437336,    5.142096
   10.899996,    1.470977
   13.582673,    4.286714
   15.169033,    9.544207
   15.822412,   14.290674
   16.474123,   17.743301
   14.928882,   18.815321
   10.215199,   17.288342
    5.838947,   13.175136
    3.589333,    5.244933
    0.562969,   -5.897114
   -5.058804,  -17.716303
  -11.056916,  -28.971704
  -15.059650,  -37.825279
  -17.324953,  -41.476898
  -18.915735,  -41.013809
  -19.961857,  -39.485847
  -20.500652,  -35.928703
  -21.149229,  -29.581676
  -22.433008,  -25.190210
  -23.883350,  -25.209269
  -24.267813,  -24.564140
  -23.761345,  -20.444864
  -23.967199,  -16.658581
  -23.650135,  -14.206458
  -18.791971,   -9.555033
   -9.406644,   -3.032394
   -0.899188,    1.400729
    2.861053,    2.996095
    3.091446,    4.049611
    2.603799,    5.687496
    2.435414,    7.718848
    2.310908,   10.880334
    2.144240,   16.709646
    1.959264,   24.611567
    1.297185,   30.449125
   -0.349587,   30.393471
   -2.825265,   25.507481
   -5.286489,   19.707546
   -6.752142,   14.791810
   -7.113532,   10.543210
   -7.507488,    6.946836
   -8.638464,    4.318469
   -9.980651,    3.665340
  -11.803265,    5.455368
  -14.257730,    7.305406
  -14.411273,    7.143323
  -10.380972,    6.135396
   -6.094189,    4.233480
   -5.372122,   -0.843430
   -6.192529,   -7.896829
   -5.561459,  -13.289461
   -3.795297,  -16.435087
   -1.529902,  -17.431530
    1.484852,  -14.266599
    3.787677,   -8.076952
    3.533015,   -4.638239
    2.146332,   -5.838683
    2.553372,   -6.184634
    5.035641,   -2.493647
    7.447228,   -0.084237
    7.633711,   -3.352313
    4.867052,   -8.154579
    0.526083,  -10.036943
   -2.947808,  -10.596321
   -4.632673,  -11.027575
   -6.302598,  -10.160236
   -9.786310,   -9.702937
  -13.741318,  -10.952425
  -16.422773,  -10.394289
  -19.655981,   -6.750088
  -24.900085,   -4.198286
  -29.168812,   -3.916157
  -29.304161,   -2.606730
  -26.154902,   -0.292907
  -22.382563,    0.434813
  -19.219534,    0.004590
  -16.688568,   -0.990635
  -14.762772,   -3.720904
  -12.570806,   -6.754060
   -9.780489,   -8.241212
   -9.485116,  -10.642682
  -13.648547,  -15.439403
  -17.683367,  -18.923206
  -17.214901,  -18.314699
  -15.312369,  -15.321405
  -16.194756,  -11.882242
  -18.608576,   -8.110544
  -20.216703,   -4.452038
  -21.135160,   -1.639444
  -20.743492,    1.094772
  -18.235815,    4.317686
  -15.934456,    6.303275
  -15.534557,    6.401973
  -14.537632,    7.469729
  -11.201558,   11.448889
   -7.138191,   16.587181
   -2.931876,   20.551874
    2.191326,   22.623140
    6.804194,   23.070848
    8.922964,   22.338335
    9.298891,   20.899420
    9.715321,   19.883919
   10.601685,   20.280569
   11.863311,   20.777838
   13.593288,   18.736021
   15.068079,   13.167749
   14.833331,    5.413207
   13.221293,   -1.045870
   12.268747,   -3.161389
   11.239331,   -3.433307
    8.049776,   -5.750557
    5.116332,   -6.914460
    4.814961,   -3.680310
    4.005610,   -0.814897
    0.977726,   -1.195681
   -1.509804,   -1.124759
   -2.680541,   -0.103278
   -3.723844,   -0.868731
   -4.254038,   -2.172353
   -4.179103,   -1.702930
   -4.360052,   -0.473006
   -4.923111,   -0.362687
   -5.761098,   -2.129905
   -6.370249,   -4.971181
   -5.345406,   -5.957223
   -2.574968,   -3.325342
    0.132792,    0.157612
    1.936531,    1.349123
    3.885336,    1.461500
    6.501026,    2.356776
    9.004000,    2.712248
   11.329031,    1.388566
   14.085906,   -0.546131
   16.517002,   -2.308416
   17.530046,   -3.591614
   17.217615,   -3.893140
   15.382538,   -3.830378
   12.216744,   -4.421962
    9.796141,   -6.006155
    8.204342,   -9.857348
    3.928664,  -17.200968
   -4.107112,  -26.075886
  -12.388625,  -33.297432
  -17.889175,  -37.751755
  -20.286848,  -38.945076
  -20.322680,  -36.274345
  -19.437883,  -31.542641
  -20.053078,  -29.007614
  -24.051241,  -31.358126
  -29.978275,  -36.158195
  -34.269775,  -38.973347
  -36.916023,  -40.108017
  -40.860783,  -42.500774
  -45.753052,  -44.755501
  -49.554882,  -44.582314
  -52.859959,  -44.305374
  -54.185413,  -44.324093
  -49.067299,  -39.583473
  -39.951344,  -30.132238
  -34.937222,  -23.427143
  -33.540485,  -20.860741
  -28.474754,  -16.320156
  -20.879393,  -10.336069
  -17.534576,   -9.637944
  -16.830667,  -13.059760
  -13.316570,  -13.812855
   -9.378139,  -11.902107
   -9.333324,  -10.617085
  -11.105794,   -9.020427
  -11.019031,   -6.639225
   -8.181412,   -5.538152
   -4.011152,   -5.965035
   -1.257123,   -6.542298
   -0.140318,   -6.057612
    1.310016,   -4.396651
    1.870536,   -2.993740
   -0.796448,   -2.003139
   -5.425861,   -0.354866
   -9.484531,    0.888909
  -12.179853,    0.517679
  -14.503890,   -0.499848
  -18.077583,   -1.512081
  -23.190399,   -3.352366
  -28.821964,   -7.011455
  -33.631844,  -12.025481
  -36.099667,  -16.593079
  -36.013649,  -20.733313
  -35.149742,  -26.735161
  -35.514282,  -36.312843
  -38.108692,  -50.079449
  -42.325161,  -66.870865
  -46.226349,  -83.091797
  -48.961185,  -96.551895
  -52.302715, -109.001167
  -58.267418, -122.506561
  -65.988747, -136.429626
  -73.218170, -149.697113
  -79.386223, -162.451721
  -84.112259, -172.610962
  -85.977859, -174.914246
  -85.709213, -167.443649
  -86.233849, -154.952698
  -87.413239, -141.961258
  -85.465172, -127.707924
  -79.786743, -111.553032
  -74.003586,  -95.545044
  -68.122704,  -78.404221
  -59.075130,  -57.360809
  -49.156643,  -35.723663
  -43.309311,  -18.155233
  -41.011833,   -3.660074
  -37.806877,   10.373754
  -30.969242,   24.368429
  -22.324350,   37.169918
  -16.155409,   46.135529
  -13.339931,   49.576912
  -11.944174,   48.559006
  -12.865793,   44.281837
  -17.542095,   37.569698
  -22.903473,   30.594933
  -24.876154,   25.347185
  -23.964211,   21.601372
  -23.548353,   18.012007
  -23.702414,   15.257676
  -20.380310,   16.536415
  -12.788301,   21.633514
   -6.237017,   24.529163
   -4.126799,   21.996670
   -3.611191,   17.798006
   -1.673429,   15.372387
    0.565090,   14.148633
    1.110474,   13.124547
    0.345133,   11.976189
   -0.770417,    9.808102
   -2.145748,    6.927568
   -2.981625,    5.863286
   -3.188282,    6.491782
   -4.438374,    4.625283
   -5.882719,    0.016714
   -5.134418,   -2.276171
   -3.844672,   -1.491246
   -4.305877,   -2.491454
   -4.789518,   -7.427516
   -4.017317,  -13.639233
   -3.832165,  -18.480030
   -5.012785,  -22.129585
   -6.032507,  -25.720964
   -6.413099,  -28.234674
   -6.829541,  -26.934263
   -6.545755,  -21.221973
   -5.159819,  -14.717688
   -4.414475,  -11.457596
   -4.706664,  -10.629828
   -4.698807,   -8.718582
   -4.821038,   -4.917197
   -5.103362,   -0.088173
   -3.233276,    5.198490
    0.818161,    8.938472
    4.676340,   10.165841
    8.483116,   12.153460
   13.072527,   16.778395
   16.542852,   20.205219
   17.824432,   19.660538
   18.614719,   17.933489
   19.440228,   17.392309
   19.273689,   17.095343
   18.653595,   16.834038
   18.008158,   16.638689
   15.800934,   15.157403
   11.991301,   13.289004
    8.449572,   13.075949
    5.234107,   13.253779
    1.290840,   12.183159
   -3.360775,   10.100063
   -8.369916,    6.468773
  -12.635629,    2.026065
  -14.508513,    0.099556
  -14.976977,    0.732005
  -16.225412,    0.331585
  -16.721428,   -1.341334
  -14.801195,   -2.118546
  -13.960447,   -3.384465
  -16.455563,   -7.333370
  -18.860615,  -12.464182
  -19.946140,  -17.038074
  -22.914934,  -21.754490
  -27.464510,  -26.532682
  -29.107819,  -29.647919
  -26.582891,  -30.989122
  -23.999117,  -32.669147
  -25.519949,  -36.401398
  -30.064264,  -41.597115
  -32.482361,  -45.139023
  -30.440386,  -44.406792
  -27.390997,  -41.978676
  -26.860004,  -43.241581
  -27.826576,  -48.200630
  -28.008690,  -51.772751
  -27.505739,  -52.323246
  -26.868801,  -52.240585
  -24.944862,  -50.999077
  -21.635796,  -46.247559
  -19.863222,  -39.813416
  -20.861124,  -35.025688
  -21.252335,  -31.575693
  -18.626663,  -28.239119
  -15.210378,  -25.932533
  -13.265486,  -24.695295
  -11.817514,  -22.359312
  -10.408166,  -18.755426
  -11.666915,  -16.786823
  -16.430365,  -17.250370
  -20.365044,  -17.486601
  -19.987564,  -16.632505
  -17.455458,  -16.953445
  -15.629230,  -19.167973
  -14.336499,  -21.483583
  -14.412637,  -23.751381
  -18.104538,  -27.160955
  -22.983116,  -29.132381
  -24.273600,  -25.988487
  -24.673744,  -21.849340
  -31.079006,  -25.079615
  -41.330593,  -34.783592
  -45.994415,  -41.456333
  -43.212315,  -41.991657
  -40.560181,  -43.649731
  -41.796448,  -50.903652
  -43.019184,  -58.863258
  -42.846725,  -63.489471
  -43.800808,  -65.927628
  -43.735111,  -64.551125
  -38.820309,  -57.457012
  -31.615030,  -49.916279
  -26.588892,  -46.630367
  -24.104055,  -44.931324
  -22.268787,  -41.137405
  -18.970509,  -34.081165
  -13.066957,  -23.513365
   -4.878174,  -10.415619
    5.418236,    3.812986
   17.172554,   17.934072
   28.307991,   29.362858
   37.329006,   35.988724
   43.933395,   39.666714
   48.439697,   43.777294
   52.265488,   48.669193
   56.129787,   53.099865
   58.136234,   56.682468
   57.239544,   59.041157
   56.684174,   61.455769
   59.645618,   67.193199
   63.320484,   75.231445
   62.572796,   79.607697
   58.324825,   77.944374
   56.108360,   73.549973
   56.883209,   69.758881
   55.835667,   67.639229
   50.242840,   66.342911
   43.132568,   63.945274
   38.244488,   60.096134
   35.110435,   56.084839
   31.231544,   52.268475
   26.401724,   47.801788
   21.632643,   41.435257
   15.678942,   31.985111
    6.885497,   20.134804
   -2.298219,    8.961445
   -7.135957,    0.794447
   -6.397789,   -4.953948
   -3.350361,  -10.305713
   -1.801206,  -16.614037
   -1.543815,  -22.451021
    0.835661,  -24.716721
    5.508587,  -24.257444
    9.763542,  -24.276327
   13.645573,  -23.645882
   17.615961,  -20.457088
   20.814947,  -15.869630
   24.377676,   -9.570259
   28.028881,   -1.021175
   29.335817,    8.124289
   31.116896,   19.664570
   38.047245,   36.855713
   47.671562,   55.758324
   55.167908,   69.563095
   60.327839,   77.978127
   64.279434,   84.635521
   67.105957,   90.965248
   69.396873,   96.419403
   70.361382,   99.568375
   68.245033,   99.356865
   65.368172,   97.687386
   65.358994,   96.794418
   66.027412,   95.418663
   63.215443,   91.946838
   57.773151,   86.914169
   52.604881,   80.823959
   48.456722,   74.216713
   45.527287,   68.702850
   44.187431,   65.525490
   43.601692,   64.384987
   42.740921,   63.440784
   41.617172,   60.699066
   39.944168,   56.162132
   36.490192,   50.513622
   30.766813,   42.157940
   24.592388,   30.434072
   20.986950,   20.038189
   20.097488,   14.825335
   18.420113,   11.248943
   14.047551,    5.161895
    8.191154,   -2.742774
    2.129639,  -11.047853
   -2.592884,  -18.139620
   -6.316486,  -23.337032
  -14.127611,  -31.344862
  -28.051270,  -45.357971
  -42.101128,  -60.262764
  -51.299061,  -70.691734
  -56.699986,  -76.187202
  -61.353096,  -78.799309
  -67.511192,  -82.844803
  -74.330025,  -90.284485
  -78.883812,  -97.397720
  -81.229614, -101.763374
  -82.560471, -103.828171
  -81.533798, -102.512375
  -79.056686,  -99.466927
  -79.269623,  -99.769630
  -82.057884, -102.886230
  -82.726364, -103.254349
  -78.586945,  -98.297318
  -70.603485,  -88.832855
  -61.264832,  -76.494942
  -51.748253,  -61.821545
  -40.568352,  -43.855209
  -27.617764,  -25.028870
  -16.886171,  -11.258452
  -11.251410,   -3.752170
   -7.314140,    2.700179
    0.295122,   12.606916
   11.611158,   25.740391
   24.407001,   40.494282
   39.046513,   55.852581
   52.746998,   67.939720
   60.097088,   73.182831
   63.482014,   75.455307
   69.312195,   79.883514
   76.504044,   84.492378
   80.745186,   86.584961
   83.895691,   88.920464
   89.955231,   93.658012
   97.083977,   97.942566
  101.895958,  100.475838
  106.550354,  104.815018
  112.756035,  110.065903
  116.326920,  108.750557
  114.503281,   99.185692
  109.640106,   87.879860
  104.552490,   79.376572
  100.572891,   73.040039
   96.733635,   65.817070
   90.319023,   54.753601
   81.558395,   40.679470
   72.988510,   28.070469
   63.883072,   19.208195
   52.469563,   11.379107
   40.842247,    2.074521
   30.814569,   -6.716767
   20.342764,  -12.920319
    9.125248,  -17.787205
    0.335603,  -22.418983
   -5.213362,  -27.148510
   -8.922181,  -33.166855
  -10.558182,  -39.750038
  -11.058798,  -44.173222
  -13.906569,  -45.914360
  -19.105370,  -45.830170
  -21.847980,  -43.561920
  -19.486675,  -39.673672
  -14.348882,  -35.486473
   -9.654790,  -29.911987
   -7.006028,  -21.665419
   -6.201021,  -12.192676
   -5.429715,   -3.409906
   -3.577450,    4.062673
   -0.651329,   11.224778
    4.484937,   20.234207
   12.064602,   30.701099
